Date,Open,High,Low,Close,Volume
2026-05-04 12:46:00,270.33,270.35,269.73,269.785,90727
2026-05-04 12:47:00,269.785,270.37,269.74,270.37,74386
2026-05-04 12:48:00,270.315,270.4,270.115,270.2401,45872
2026-05-04 12:49:00,270.275,270.5,270.265,270.435,58281
2026-05-04 12:50:00,270.42,270.45,270.0701,270.205,56326
2026-05-04 12:51:00,270.23,270.23,269.93,270.1702,31385
2026-05-04 12:52:00,270.185,270.275,269.975,270.22,37088
2026-05-04 12:53:00,270.235,270.31,270.0601,270.08,40552
2026-05-04 12:54:00,270.09,270.358,270.08,270.3,35506
2026-05-04 12:55:00,270.32,270.5,270.245,270.36,62892
2026-05-04 12:56:00,270.38,270.4999,270.24,270.3,37242
2026-05-04 12:57:00,270.33,270.375,270.23,270.29,35424
2026-05-04 12:58:00,270.3,270.315,270.07,270.105,43466
2026-05-04 12:59:00,270.12,270.27,270.1,270.19,19459
2026-05-04 13:00:00,270.19,270.3199,270.1,270.2,34240
2026-05-04 13:01:00,270.23,270.44,270.0665,270.41,61718
2026-05-04 13:02:00,270.41,270.6,270.37,270.57,58073
2026-05-04 13:03:00,270.555,270.81,270.55,270.81,40787
2026-05-04 13:04:00,270.815,270.87,270.76,270.86,30400
2026-05-04 13:05:00,270.86,270.915,270.74,270.81,61907
2026-05-04 13:06:00,270.805,270.995,270.8,270.89,49419
2026-05-04 13:07:00,270.88,271.1,270.8401,271.07,52196
2026-05-04 13:08:00,271.05,271.15,270.885,270.9101,88705
2026-05-04 13:09:00,270.925,270.94,270.6,270.64,49384
2026-05-04 13:10:00,270.65,270.78,270.55,270.78,38652
2026-05-04 13:11:00,270.79,270.8394,270.6,270.62,26053
2026-05-04 13:12:00,270.59,270.66,270.53,270.62,40631
2026-05-04 13:13:00,270.61,270.64,270.4,270.5201,40118
2026-05-04 13:14:00,270.5495,270.753,270.5,270.66,38892
2026-05-04 13:15:00,270.65,270.71,270.511,270.615,36287
2026-05-04 13:16:00,270.59,270.64,270.52,270.57,19809
2026-05-04 13:17:00,270.57,271.01,270.4,270.89,84359
2026-05-04 13:18:00,270.9,271.28,270.88,271.22,78491
2026-05-04 13:19:00,271.235,271.36,271.235,271.32,46830
2026-05-04 13:20:00,271.32,271.565,271.32,271.3601,80327
2026-05-04 13:21:00,271.363,271.48,271.3,271.38,60030
2026-05-04 13:22:00,271.38,271.5,271.3,271.3399,42504
2026-05-04 13:23:00,271.34,271.47,271.34,271.43,31671
2026-05-04 13:24:00,271.45,271.55,271.38,271.44,42939
2026-05-04 13:25:00,271.44,271.56,271.35,271.355,53144
2026-05-04 13:26:00,271.3599,271.38,271.2601,271.2601,40450
2026-05-04 13:27:00,271.26,271.54,271.2201,271.5101,55206
2026-05-04 13:28:00,271.5201,271.6,271.48,271.54,51651
2026-05-04 13:29:00,271.55,271.69,271.43,271.69,36555
2026-05-04 13:30:00,271.66,271.74,271.57,271.725,54399
2026-05-04 13:31:00,271.74,271.74,271.57,271.69,32509
2026-05-04 13:32:00,271.7,271.97,271.6201,271.9,76603
2026-05-04 13:33:00,271.89,271.89,271.71,271.7499,31474
2026-05-04 13:34:00,271.73,271.76,271.425,271.435,45046
2026-05-04 13:35:00,271.45,271.47,271.27,271.415,40496
2026-05-04 13:36:00,271.44,271.5299,271.3504,271.46,28897
2026-05-04 13:37:00,271.46,271.469,271.2451,271.34,24282
2026-05-04 13:38:00,271.33,271.41,271.285,271.405,18791
2026-05-04 13:39:00,271.415,271.575,271.415,271.5601,29139
2026-05-04 13:40:00,271.56,271.58,271.45,271.45,21761
2026-05-04 13:41:00,271.4699,271.47,271.2745,271.33,23590
2026-05-04 13:42:00,271.3299,271.74,271.3,271.6601,50347
2026-05-04 13:43:00,271.69,271.73,271.61,271.655,26992
2026-05-04 13:44:00,271.66,271.7399,271.63,271.695,43609
2026-05-04 13:45:00,271.7,271.7,271.381,271.39,46004
2026-05-04 13:46:00,271.42,271.51,271.42,271.49,24841
2026-05-04 13:47:00,271.49,271.505,271.375,271.47,37013
2026-05-04 13:48:00,271.475,271.5,271.39,271.5,23038
2026-05-04 13:49:00,271.495,271.56,271.435,271.475,33906
2026-05-04 13:50:00,271.47,271.6308,271.45,271.6127,27428
2026-05-04 13:51:00,271.635,271.7,271.59,271.7,22690
2026-05-04 13:52:00,271.71,271.905,271.71,271.905,37050
2026-05-04 13:53:00,271.9,271.915,271.72,271.77,31403
2026-05-04 13:54:00,271.77,271.81,271.68,271.7899,57489
2026-05-04 13:55:00,271.78,271.835,271.76,271.77,36569
2026-05-04 13:56:00,271.76,271.765,271.59,271.605,28420
2026-05-04 13:57:00,271.61,271.89,271.58,271.855,37894
2026-05-04 13:58:00,271.84,271.93,271.83,271.87,51239
2026-05-04 13:59:00,271.87,271.925,271.78,271.785,40116
2026-05-04 14:00:00,271.76,271.8856,271.72,271.7891,33946
2026-05-04 14:01:00,271.7862,271.91,271.78,271.9009,36416
2026-05-04 14:02:00,271.9,272.0,271.8544,271.98,61294
2026-05-04 14:03:00,271.99,272.06,271.96,271.9669,48415
2026-05-04 14:04:00,271.95,272.0399,271.87,271.88,34608
2026-05-04 14:05:00,271.89,272.0,271.76,271.985,36000
2026-05-04 14:06:00,272.0,272.0,271.83,271.88,26222
2026-05-04 14:07:00,271.874,271.91,271.56,271.615,39493
2026-05-04 14:08:00,271.6,271.83,271.5301,271.75,45898
2026-05-04 14:09:00,271.71,271.76,271.5631,271.575,53475
2026-05-04 14:10:00,271.57,271.6,271.31,271.39,50084
2026-05-04 14:11:00,271.425,271.43,271.28,271.31,44094
2026-05-04 14:12:00,271.32,271.49,271.2,271.41,40197
2026-05-04 14:13:00,271.3801,271.47,271.3401,271.385,23671
2026-05-04 14:14:00,271.4,271.525,271.4,271.5043,40795
2026-05-04 14:15:00,271.505,271.56,271.485,271.5,38620
2026-05-04 14:16:00,271.5,271.51,271.33,271.38,27726
2026-05-04 14:17:00,271.39,271.43,271.3,271.36,28975
2026-05-04 14:18:00,271.36,271.4,271.26,271.31,30130
2026-05-04 14:19:00,271.32,271.4,271.23,271.39,30093
2026-05-04 14:20:00,271.38,271.385,271.25,271.31,22440
2026-05-04 14:21:00,271.2999,271.33,271.18,271.3095,45544
2026-05-04 14:22:00,271.3047,271.3047,271.2,271.2,20332
2026-05-04 14:23:00,271.19,271.205,271.02,271.2,39077
2026-05-04 14:24:00,271.2,271.25,271.15,271.21,21839
2026-05-04 14:25:00,271.18,271.19,271.065,271.09,37003
2026-05-04 14:26:00,271.07,271.19,270.81,270.84,74453
2026-05-04 14:27:00,270.83,270.83,270.63,270.7724,50182
2026-05-04 14:28:00,270.79,271.05,270.79,271.04,42060
2026-05-04 14:29:00,271.04,271.26,271.04,271.205,44385
2026-05-04 14:30:00,271.23,271.26,270.97,271.01,33439
2026-05-04 14:31:00,271.0,271.03,270.82,270.8801,56155
2026-05-04 14:32:00,270.89,270.91,270.78,270.8,36072
2026-05-04 14:33:00,270.81,270.925,270.78,270.83,45668
2026-05-04 14:34:00,270.82,270.93,270.77,270.93,49882
2026-05-04 14:35:00,270.92,270.93,270.78,270.85,57741
2026-05-04 14:36:00,270.85,270.85,270.7,270.79,41537
2026-05-04 14:37:00,270.79,270.8099,270.69,270.75,49594
2026-05-04 14:38:00,270.76,270.8,270.67,270.675,27347
2026-05-04 14:39:00,270.68,270.81,270.675,270.8,38763
2026-05-04 14:40:00,270.8,270.88,270.7501,270.83,40601
2026-05-04 14:41:00,270.84,270.885,270.77,270.82,33566
2026-05-04 14:42:00,270.83,270.8897,270.79,270.81,13787
2026-05-04 14:43:00,270.81,270.81,270.57,270.66,28161
2026-05-04 14:44:00,270.65,270.65,270.46,270.57,40524
2026-05-04 14:45:00,270.575,270.6,270.41,270.52,39378
2026-05-04 14:46:00,270.535,270.7,270.47,270.664,45428
2026-05-04 14:47:00,270.68,270.74,270.61,270.74,26683
2026-05-04 14:48:00,270.735,270.8699,270.65,270.8699,32873
2026-05-04 14:49:00,270.87,270.895,270.73,270.75,44571
2026-05-04 14:50:00,270.74,270.795,270.6962,270.6981,19440
2026-05-04 14:51:00,270.71,270.85,270.68,270.8,25078
2026-05-04 14:52:00,270.8301,270.84,270.39,270.6,47963
2026-05-04 14:53:00,270.6,270.6698,270.57,270.63,35091
2026-05-04 14:54:00,270.633,270.6655,270.5,270.54,20353
2026-05-04 14:55:00,270.54,270.75,270.52,270.73,51127
2026-05-04 14:56:00,270.73,270.77,270.68,270.74,44069
2026-05-04 14:57:00,270.75,270.8299,270.73,270.805,29763
2026-05-04 14:58:00,270.805,270.895,270.75,270.84,28550
2026-05-04 14:59:00,270.8467,271.0,270.81,270.915,55686
2026-05-04 15:00:00,270.92,270.96,270.86,270.868,44323
2026-05-04 15:01:00,270.86,270.87,270.78,270.805,40084
2026-05-04 15:02:00,270.81,270.8499,270.73,270.82,51736
2026-05-04 15:03:00,270.81,270.84,270.71,270.82,24276
2026-05-04 15:04:00,270.81,270.91,270.81,270.88,48007
2026-05-04 15:05:00,270.905,271.08,270.79,271.07,82025
2026-05-04 15:06:00,271.055,271.25,270.99,271.2399,170847
2026-05-04 15:07:00,271.25,271.51,271.225,271.35,77573
2026-05-04 15:08:00,271.35,271.48,271.22,271.25,47895
2026-05-04 15:09:00,271.26,271.425,271.26,271.39,39641
2026-05-04 15:10:00,271.355,271.4986,271.31,271.4,57857
2026-05-04 15:11:00,271.4,271.44,271.26,271.27,33213
2026-05-04 15:12:00,271.28,271.3363,271.23,271.3,38727
2026-05-04 15:13:00,271.29,271.34,271.23,271.335,38145
2026-05-04 15:14:00,271.335,271.455,271.25,271.428,43764
2026-05-04 15:15:00,271.44,271.495,271.35,271.35,38891
2026-05-04 15:16:00,271.36,271.48,271.36,271.3701,33872
2026-05-04 15:17:00,271.39,271.43,271.35,271.35,44542
2026-05-04 15:18:00,271.35,271.36,271.2,271.22,54078
2026-05-04 15:19:00,271.21,271.24,271.085,271.145,60086
2026-05-04 15:20:00,271.145,271.18,271.09,271.16,31948
2026-05-04 15:21:00,271.16,271.38,271.15,271.3617,63979
2026-05-04 15:22:00,271.385,271.4,271.27,271.32,48504
2026-05-04 15:23:00,271.34,271.54,271.32,271.52,67679
2026-05-04 15:24:00,271.53,271.57,271.34,271.38,69904
2026-05-04 15:25:00,271.38,271.51,271.22,271.375,59230
2026-05-04 15:26:00,271.38,271.46,271.32,271.43,28115
2026-05-04 15:27:00,271.44,271.59,271.44,271.525,46188
2026-05-04 15:28:00,271.52,271.6,271.49,271.585,46750
2026-05-04 15:29:00,271.59,271.72,271.59,271.72,52652
2026-05-04 15:30:00,271.73,271.76,271.58,271.61,58220
2026-05-04 15:31:00,271.6,271.77,271.585,271.74,43498
2026-05-04 15:32:00,271.73,271.92,271.67,271.89,77437
2026-05-04 15:33:00,271.891,271.93,271.81,271.81,29625
2026-05-04 15:34:00,271.81,271.87,271.52,271.54,50801
2026-05-04 15:35:00,271.53,271.7,271.515,271.685,44125
2026-05-04 15:36:00,271.7,271.7,271.57,271.615,25380
2026-05-04 15:37:00,271.625,271.63,271.52,271.62,24373
2026-05-04 15:38:00,271.6399,271.67,271.43,271.62,50953
2026-05-04 15:39:00,271.61,271.69,271.55,271.625,41523
2026-05-04 15:40:00,271.62,271.675,271.45,271.55,92599
2026-05-04 15:41:00,271.56,271.74,271.56,271.72,67144
2026-05-04 15:42:00,271.71,271.72,271.52,271.66,64749
2026-05-04 15:43:00,271.66,271.6658,271.5,271.53,57148
2026-05-04 15:44:00,271.54,271.54,271.43,271.44,44430
2026-05-04 15:45:00,271.43,271.43,271.135,271.2,58457
2026-05-04 15:46:00,271.17,271.29,271.12,271.17,49298
2026-05-04 15:47:00,271.175,271.28,271.17,271.24,38492
2026-05-04 15:48:00,271.27,271.3499,271.23,271.31,41006
2026-05-04 15:49:00,271.33,271.36,271.24,271.25,31570
2026-05-04 15:50:00,271.25,271.25,270.63,271.0688,153403
2026-05-04 15:51:00,271.08,271.28,271.0198,271.25,66159
2026-05-04 15:52:00,271.2799,271.35,271.09,271.1,68443
2026-05-04 15:53:00,271.09,271.3099,271.0362,271.275,72308
2026-05-04 15:54:00,271.28,271.28,271.0601,271.13,94524
2026-05-04 15:55:00,271.16,271.89,271.14,271.85,201264
2026-05-04 15:56:00,271.8517,271.8517,271.63,271.715,131968
2026-05-04 15:57:00,271.715,272.0,271.7,271.915,191476
2026-05-04 15:58:00,271.93,272.03,271.91,271.93,239418
2026-05-04 15:59:00,271.94,272.13,271.755,272.05,462590
2026-05-04 16:00:00,272.09,272.1,271.71,271.96,3734255
2026-05-04 16:01:00,271.75,271.75,271.71,271.71,2459
2026-05-04 16:02:00,271.7701,271.85,271.75,271.84,813
2026-05-04 16:03:00,271.84,271.95,271.8,271.9101,4432
2026-05-04 16:04:00,271.9,271.9,271.9,271.9,191
2026-05-04 16:05:00,271.92,271.92,271.75,271.85,920
2026-05-04 16:06:00,271.85,271.85,271.76,271.79,827
2026-05-04 16:07:00,271.83,271.89,271.7901,271.7901,1679
2026-05-04 16:08:00,271.83,271.83,271.8,271.8,233
2026-05-04 16:09:00,271.85,271.8848,271.82,271.82,1200
2026-05-04 16:10:00,271.85,271.85,271.81,271.8101,1100
2026-05-04 16:11:00,271.76,271.78,271.75,271.78,620
2026-05-04 16:12:00,271.75,271.85,271.55,271.61,6080
2026-05-04 16:13:00,271.61,271.61,271.61,271.61,100
2026-05-04 16:14:00,271.76,271.77,271.61,271.61,931
2026-05-04 16:15:00,271.8188,271.82,271.64,271.82,405
2026-05-04 16:16:00,271.61,271.6132,271.61,271.6132,400
2026-05-04 16:18:00,271.61,271.694,271.61,271.694,578
2026-05-04 16:19:00,271.61,271.61,271.61,271.61,171
2026-05-04 16:21:00,271.55,271.55,271.51,271.51,980
2026-05-04 16:22:00,271.57,271.5934,271.57,271.5934,200
2026-05-04 16:23:00,271.7,271.7,271.7,271.7,382
2026-05-04 16:24:00,271.72,271.72,271.72,271.72,804
2026-05-04 16:26:00,271.77,271.77,271.77,271.77,100
2026-05-04 16:28:00,271.8,271.8,271.8,271.8,400
2026-05-04 16:29:00,271.8,271.85,271.8,271.85,300
2026-05-04 16:30:00,271.75,271.75,271.75,271.75,114
2026-05-04 16:32:00,271.7609,271.7609,271.7609,271.7609,400
2026-05-04 16:33:00,271.85,271.89,271.8499,271.89,2571
2026-05-04 16:34:00,271.92,271.9753,271.9,271.9753,334
2026-05-04 16:35:00,271.91,271.91,271.8,271.8,700
2026-05-04 16:36:00,271.85,271.85,271.85,271.85,100
2026-05-04 16:37:00,271.77,271.77,271.77,271.77,219
2026-05-04 16:38:00,271.8,271.98,271.8,271.98,500
2026-05-04 16:39:00,271.77,271.77,271.77,271.77,1000
2026-05-04 16:40:00,271.77,271.77,271.56,271.7,400
2026-05-04 16:41:00,271.75,271.75,271.75,271.75,100
2026-05-04 16:43:00,271.62,271.72,271.5876,271.5876,1002
2026-05-04 16:44:00,271.63,271.63,271.63,271.63,164
2026-05-04 16:46:00,271.5716,271.58,271.57,271.5701,5097
2026-05-04 16:47:00,271.69,271.7,271.69,271.7,200
2026-05-04 16:48:00,271.78,271.78,271.7401,271.7448,2495
2026-05-04 16:49:00,271.71,271.73,271.65,271.69,2021
2026-05-04 16:50:00,271.74,271.74,271.69,271.74,1222
2026-05-04 16:51:00,271.695,271.7,271.69,271.6999,700
2026-05-04 16:52:00,271.68,271.73,271.63,271.73,2437
2026-05-04 16:53:00,271.5821,271.73,271.5821,271.73,550
2026-05-04 16:54:00,271.61,271.61,271.6,271.6,350
2026-05-04 16:56:00,271.68,271.69,271.68,271.69,730
2026-05-04 16:57:00,271.6861,271.6861,271.65,271.65,558
2026-05-04 16:58:00,271.7,271.7,271.7,271.7,100
2026-05-04 16:59:00,271.71,271.71,271.71,271.71,100
2026-05-04 17:00:00,271.73,271.8,271.73,271.8,350
2026-05-04 17:01:00,271.66,271.66,271.66,271.66,198
2026-05-04 17:02:00,271.75,271.75,271.75,271.75,100
2026-05-04 17:03:00,271.66,271.8,271.66,271.8,5943
2026-05-04 17:04:00,271.8,271.8,271.8,271.8,150
2026-05-04 17:05:00,271.8,271.8,271.7652,271.7652,600
2026-05-04 17:06:00,271.8,271.85,271.79,271.8203,4863
2026-05-04 17:07:00,271.8985,271.9,271.89,271.89,1658
2026-05-04 17:08:00,271.9,271.95,271.9,271.9,2636
2026-05-04 17:09:00,271.8,271.83,271.8,271.83,315
2026-05-04 17:10:00,271.9,271.9,271.9,271.9,399
2026-05-04 17:12:00,271.83,271.8301,271.83,271.8301,1300
2026-05-04 17:13:00,271.83,271.89,271.8,271.89,1800
2026-05-04 17:14:00,271.9,271.92,271.9,271.92,1526
2026-05-04 17:15:00,271.91,271.92,271.9,271.9026,1100
2026-05-04 17:17:00,271.9,271.92,271.9,271.9,400
2026-05-04 17:18:00,271.9,271.9,271.9,271.9,872
2026-05-04 17:19:00,271.92,271.92,271.92,271.92,200
2026-05-04 17:20:00,271.92,271.92,271.9199,271.92,525
2026-05-04 17:21:00,271.93,271.93,271.93,271.93,100
2026-05-04 17:22:00,271.94,272.0,271.94,272.0,3713
2026-05-04 17:23:00,272.01,272.05,272.0,272.05,1696
2026-05-04 17:24:00,272.05,272.1,272.05,272.05,8216
2026-05-04 17:25:00,272.2784,272.2784,272.24,272.2499,700
2026-05-04 17:27:00,272.2499,272.2499,272.11,272.2,2401
2026-05-04 17:28:00,272.25,272.25,272.2,272.25,4600
2026-05-04 17:29:00,272.23,272.32,272.2005,272.32,986
2026-05-04 17:30:00,272.32,272.32,272.21,272.21,700
2026-05-04 17:32:00,272.29,272.29,272.29,272.29,100
2026-05-04 17:33:00,272.2,272.2,272.2,272.2,149
2026-05-04 17:34:00,272.17,272.17,272.17,272.17,100
2026-05-04 17:35:00,272.2,272.2,272.2,272.2,303
2026-05-04 17:36:00,272.19,272.19,272.19,272.19,100
2026-05-04 17:38:00,272.0991,272.0991,272.0991,272.0991,135
2026-05-04 17:39:00,272.0,272.0,272.0,272.0,100
2026-05-04 17:41:00,271.9909,271.9909,271.9909,271.9909,100
2026-05-04 17:42:00,271.99,272.0,271.93,271.99,3295
2026-05-04 17:43:00,271.8,271.8,271.8,271.8,1200
2026-05-04 17:44:00,271.99,271.99,271.99,271.99,100
2026-05-04 17:45:00,271.97,272.1,271.97,272.09,2017
2026-05-04 17:47:00,272.09,272.213,272.09,272.213,2925
2026-05-04 17:48:00,272.26,272.26,272.26,272.26,100
2026-05-04 17:52:00,272.2,272.2,272.2,272.2,100
2026-05-04 17:54:00,272.35,272.35,272.26,272.26,1800
2026-05-04 17:56:00,272.34,272.42,272.31,272.36,1918
2026-05-04 17:58:00,272.35,272.4389,272.35,272.35,1868
2026-05-04 17:59:00,272.3971,272.4,272.35,272.375,2172
2026-05-04 18:00:00,272.4,272.4,272.4,272.4,351
2026-05-04 18:01:00,272.43,272.4981,272.404,272.4981,503
2026-05-04 18:02:00,272.5,272.6989,272.5,272.58,8659
2026-05-04 18:03:00,272.59,272.59,272.59,272.59,1428
2026-05-04 18:04:00,272.5,272.55,272.5,272.539,2386
2026-05-04 18:05:00,272.5326,272.59,272.5,272.59,5329
2026-05-04 18:06:00,272.6986,272.6986,272.61,272.69,500
2026-05-04 18:07:00,272.62,272.69,272.62,272.69,1362
2026-05-04 18:09:00,272.69,272.88,272.69,272.84,400
2026-05-04 18:10:00,272.79,272.79,272.6,272.6,603
2026-05-04 18:11:00,272.75,272.79,272.75,272.79,712
2026-05-04 18:13:00,272.7,272.7,272.7,272.7,100
2026-05-04 18:14:00,272.66,272.66,272.66,272.66,129
2026-05-04 18:15:00,272.69,272.84,272.69,272.78,1878
2026-05-04 18:16:00,272.7414,272.7414,272.5999,272.5999,1162
2026-05-04 18:17:00,272.75,272.75,272.4649,272.4649,2165
2026-05-04 18:18:00,272.45,272.6,272.45,272.6,9029
2026-05-04 18:19:00,272.6,272.61,272.6,272.6,2362
2026-05-04 18:20:00,272.6,272.6522,272.6,272.6,800
2026-05-04 18:21:00,272.6522,272.6522,272.6,272.6,5303
2026-05-04 18:23:00,272.41,272.51,272.41,272.5,1049
2026-05-04 18:25:00,272.5,272.6,272.42,272.595,5550
2026-05-04 18:26:00,272.5,272.51,272.5,272.51,300
2026-05-04 18:27:00,272.55,272.6,272.55,272.55,1400
2026-05-04 18:28:00,272.47,272.47,272.47,272.47,100
2026-05-04 18:29:00,272.55,272.55,272.4369,272.55,300
2026-05-04 18:30:00,272.5,272.5,272.42,272.42,700
2026-05-04 18:31:00,272.5,272.5,272.5,272.5,200
2026-05-04 18:32:00,272.37,272.5,272.37,272.37,696
2026-05-04 18:33:00,272.53,272.53,272.53,272.53,100
2026-05-04 18:34:00,272.42,272.42,272.42,272.42,178
2026-05-04 18:35:00,272.39,272.46,272.39,272.4,909
2026-05-04 18:36:00,272.4,272.45,272.4,272.45,1735
2026-05-04 18:37:00,272.34,272.52,272.33,272.52,777
2026-05-04 18:38:00,272.5,272.5,272.5,272.5,150
2026-05-04 18:39:00,272.5,272.5,272.38,272.38,200
2026-05-04 18:40:00,272.45,272.4997,272.45,272.4997,423
2026-05-04 18:42:00,272.42,272.42,272.38,272.38,1150
2026-05-04 18:43:00,272.42,272.42,272.42,272.42,379
2026-05-04 18:44:00,272.5,272.5,272.4,272.5,2340
2026-05-04 18:45:00,272.413,272.5,272.4117,272.4117,350
2026-05-04 18:46:00,272.47,272.5,272.42,272.42,350
2026-05-04 18:47:00,272.44,272.4776,272.4,272.4,1017
2026-05-04 18:48:00,272.4,272.4,272.4,272.4,400
2026-05-04 18:50:00,272.4,272.4,272.4,272.4,4829
2026-05-04 18:51:00,272.22,272.22,272.22,272.22,216
2026-05-04 18:52:00,272.23,272.25,272.23,272.23,699
2026-05-04 18:53:00,272.21,272.21,272.21,272.21,160
2026-05-04 18:54:00,272.21,272.21,272.2,272.2,532
2026-05-04 18:56:00,272.25,272.25,272.25,272.25,100
2026-05-04 18:57:00,272.22,272.22,272.22,272.22,100
2026-05-04 18:58:00,272.226,272.3,272.2,272.2,756
2026-05-04 19:00:00,272.22,272.22,272.22,272.22,100
2026-05-04 19:01:00,272.22,272.22,272.22,272.22,465
2026-05-04 19:02:00,272.27,272.27,272.27,272.27,130
2026-05-04 19:03:00,272.2065,272.2065,272.2065,272.2065,200
2026-05-04 19:05:00,272.21,272.21,272.21,272.21,632
2026-05-04 19:06:00,272.2,272.26,272.2,272.26,408
2026-05-04 19:08:00,272.26,272.26,272.2599,272.2599,344
2026-05-04 19:09:00,272.2435,272.2435,272.21,272.21,219
2026-05-04 19:10:00,272.29,272.29,272.29,272.29,200
2026-05-04 19:13:00,272.32,272.32,272.25,272.25,200
2026-05-04 19:14:00,272.34,272.35,272.34,272.35,492
2026-05-04 19:15:00,272.25,272.25,272.25,272.25,200
2026-05-04 19:17:00,272.25,272.25,272.25,272.25,200
2026-05-04 19:18:00,272.3109,272.3109,272.3109,272.3109,272
2026-05-04 19:19:00,272.32,272.32,272.3,272.3,974
2026-05-04 19:20:00,272.22,272.22,272.22,272.22,414
2026-05-04 19:21:00,272.3044,272.3044,272.26,272.26,200
2026-05-04 19:22:00,272.2591,272.2591,272.18,272.18,1681
2026-05-04 19:23:00,272.0,272.0,272.0,272.0,160
2026-05-04 19:24:00,272.03,272.15,272.03,272.15,400
2026-05-04 19:25:00,272.02,272.02,272.02,272.02,300
2026-05-04 19:26:00,272.0,272.0,271.99,271.99,200
2026-05-04 19:27:00,272.0,272.0,272.0,272.0,660
2026-05-04 19:28:00,272.0068,272.0068,272.0068,272.0068,100
2026-05-04 19:29:00,271.95,272.1134,271.95,272.1134,250
2026-05-04 19:30:00,271.95,271.97,271.95,271.97,520
2026-05-04 19:32:00,271.97,271.97,271.97,271.97,109
2026-05-04 19:34:00,271.9,271.9,271.9,271.9,150
2026-05-04 19:36:00,271.9,271.9,271.9,271.9,150
2026-05-04 19:40:00,272.1,272.1,272.1,272.1,100
2026-05-04 19:43:00,272.0,272.0,272.0,272.0,128
2026-05-04 19:44:00,272.1,272.1,272.0046,272.0046,2300
2026-05-04 19:45:00,272.0087,272.01,272.0,272.0,661
2026-05-04 19:46:00,272.03,272.03,272.03,272.03,300
2026-05-04 19:47:00,272.0185,272.0185,272.0185,272.0185,500
2026-05-04 19:48:00,272.03,272.03,272.03,272.03,300
2026-05-04 19:49:00,272.03,272.03,272.03,272.03,1197
2026-05-04 19:50:00,272.03,272.03,272.0,272.0,200
2026-05-04 19:51:00,272.0,272.0,272.0,272.0,249
2026-05-04 19:52:00,271.99,271.99,271.99,271.99,100
2026-05-04 19:53:00,271.9,271.9,271.8,271.8,200
2026-05-04 19:54:00,271.8,271.98,271.8,271.98,200
2026-05-04 19:55:00,271.98,271.99,271.98,271.99,200
2026-05-04 19:56:00,272.03,272.19,272.03,272.1825,1125
2026-05-04 19:57:00,272.15,272.15,272.15,272.15,249
2026-05-04 19:59:00,272.14,272.14,272.0,272.0,389
2026-05-05 04:00:00,273.12,273.76,272.5324,273.41,38030
2026-05-05 04:01:00,273.37,273.52,272.7,273.4,4782
2026-05-05 04:02:00,273.4,273.4,273.4,273.4,144
2026-05-05 04:05:00,273.5,273.52,273.24,273.27,1011
2026-05-05 04:06:00,273.48,273.75,273.48,273.75,1147
2026-05-05 04:07:00,272.98,272.98,272.98,272.98,100
2026-05-05 04:09:00,273.55,273.55,273.55,273.55,127
2026-05-05 04:11:00,273.56,273.64,273.56,273.64,500
2026-05-05 04:12:00,273.75,273.75,273.75,273.75,100
2026-05-05 04:13:00,273.61,273.61,273.6,273.6,267
2026-05-05 04:14:00,273.99,273.99,273.9,273.95,420
2026-05-05 04:15:00,273.92,273.9437,273.92,273.9437,500
2026-05-05 04:16:00,273.99,274.06,273.78,274.06,1689
2026-05-05 04:17:00,273.7868,273.7868,273.7868,273.7868,200
2026-05-05 04:19:00,274.03,274.03,274.03,274.03,100
2026-05-05 04:20:00,274.03,274.03,273.88,273.88,3988
2026-05-05 04:21:00,274.0,274.0,274.0,274.0,300
2026-05-05 04:22:00,274.1,274.1,274.1,274.1,100
2026-05-05 04:25:00,274.06,274.06,274.06,274.06,102
2026-05-05 04:32:00,273.9,273.9,273.9,273.9,100
2026-05-05 04:33:00,273.97,273.99,273.97,273.99,881
2026-05-05 04:35:00,273.8,273.8,273.72,273.72,329
2026-05-05 04:38:00,273.7,273.7,273.68,273.7,1397
2026-05-05 04:40:00,274.15,274.15,274.15,274.15,100
2026-05-05 04:41:00,273.71,273.71,273.71,273.71,100
2026-05-05 04:42:00,274.0,274.0,274.0,274.0,134
2026-05-05 04:45:00,273.7,273.74,273.68,273.74,1097
2026-05-05 04:48:00,273.64,273.64,273.64,273.64,250
2026-05-05 04:51:00,273.55,273.55,273.55,273.55,100
2026-05-05 04:53:00,273.62,273.62,273.62,273.62,100
2026-05-05 04:54:00,273.5645,273.59,273.55,273.55,334
2026-05-05 04:55:00,273.57,273.57,273.5,273.5,1303
2026-05-05 04:57:00,273.51,273.58,273.51,273.58,235
2026-05-05 04:58:00,273.25,273.25,273.25,273.25,100
2026-05-05 05:00:00,273.49,273.49,273.49,273.49,451
2026-05-05 05:02:00,273.46,273.49,273.41,273.41,700
2026-05-05 05:10:00,273.57,273.57,273.57,273.57,100
2026-05-05 05:12:00,273.59,273.59,273.59,273.59,100
2026-05-05 05:14:00,273.62,273.62,273.62,273.62,200
2026-05-05 05:15:00,273.51,273.51,273.51,273.51,500
2026-05-05 05:17:00,273.8,273.8,273.8,273.8,100
2026-05-05 05:20:00,273.4286,273.4286,273.4286,273.4286,150
2026-05-05 05:23:00,273.7609,273.7609,273.7609,273.7609,150
2026-05-05 05:32:00,273.808,273.808,273.808,273.808,200
2026-05-05 05:33:00,273.95,273.95,273.95,273.95,100
